ID ,name,city_code,city,zip_code,street,house_NO,latitude ,longtitude
,OX - Balíkovna,552046.0,Tábor,39020,Valdenská,525,,
,OX - Balíkovna,552046.0,Tábor,39055,Václava Soumara,2300,,
,OX - Balíkovna,547492.0,Pelhřimov,39302,Pražská,2029,,
,OX - Balíkovna,547492,Pelhřimov,39323,Habrová,,,
,OX - Balíkovna,547492.0,Pelhřimov,39330,,40,,
,OX - Balíkovna,547492.0,Pelhřimov,39340,K Silu,2487,,
,OX - Balíkovna,598721.0,Libkova Voda,39467,,61,,
,OX - Balíkovna,547719.0,Častrov,39480,,105,,
,OX - Balíkovna,561274.0,Rovná,39508,,46,,
,OX - Balíkovna,561843.0,Staré Bříště,39613,,11,,
,OX - Balíkovna,549240.0,Písek,39722,Truhlářská,2250,,
,OX - Balíkovna,550035.0,Zbelítov,39904,,62,,
,OX - Balíkovna,554804.0,Ústí nad Labem,40036,U Nádraží,965,,
,OX - Balíkovna,554804.0,Ústí nad Labem,40037,Masarykova,3120,,
,OX - Balíkovna,530417.0,Doubice,40796,,202E,,
,OX - Balíkovna,562823.0,Staré Křečany,40800,,276,,
,OX - Balíkovna,562777.0,Rumburk,40804,Máchova,492,,
,OX - Balíkovna,564567.0,Litoměřice,41214,Liberecká,736,,
,OX - Balíkovna,564567.0,Litoměřice,41230,Nerudova,1995,,
,OX - Balíkovna,567442.0,Teplice,41532,Nádražní náměstí,599,,
,OX - Balíkovna,562971.0,Chomutov,43015,Nádražní,594,,
,OX - Balíkovna,562971.0,Chomutov,43022,Jiráskova,4170,,
,OX - Balíkovna,562971.0,Chomutov,43031,Žižkovo náměstí,5762,,
,OX - Balíkovna,563129.0,Klášterec nad Ohří,43185,Nádražní,44,,
,OX - Balíkovna,563102.0,Kadaň,43212,Poštovní,1553,,
,OX - Balíkovna,567027.0,Most,43418,Tyršova,3460,,
,OX - Balíkovna,567027.0,Most,43436,Radniční,3401,,
,OX - Balíkovna,567027.0,Most,43437,Moskevská,5,,
,OX - Balíkovna,567027.0,Most,43449,Nádražní,774,,
,OX - Balíkovna,567108.0,Český Jiřetín,43621,,79,,
,OX - Balíkovna,566985.0,Žatec,43813,Purkyněho,2747,,
,OX - Balíkovna,566985.0,Žatec,43814,Volyňských Čechů,3098,,
,OX - Balíkovna,563889.0,Liberec,46045,Nákladní,344,,
,OX - Balíkovna,563889.0,Liberec,46116,Rychtářská,390,,
,OX - Balíkovna,563889.0,Liberec,46317,Poštovní,232,,
,OX - Balíkovna,564117.0,Chrastava,46359,Nádražní,367,,
,OX - Balíkovna,564028.0,Frýdlant,46406,Nádražní,638,,
,OX - Balíkovna,564371.0,Raspenava,46408,Nádražní,631,,
,OX - Balíkovna,564028,Frýdlant,46412,Fügnerova,,,
,OX - Balíkovna,563510.0,Jablonec nad Nisou,46624,Vysoká,4263,,
,OX - Balíkovna,563510.0,Jablonec nad Nisou,46625,Rychnovská,14,,
,OX - Balíkovna,563871.0,Železný Brod,46835,Nádražní,618,,
,OX - Balíkovna,563820.0,Tanvald,46866,Poštovní,293,,
,OX - Balíkovna,563820.0,Tanvald,46867,Krkonošská,256,,
,OX - Balíkovna,563811.0,Smržovka,46868,Nádražní,854.0,,
,OX - Balíkovna,563820.0,Tanvald,46872,Krkonošská,668.0,,
,OX - Balíkovna,561380.0,Česká Lípa,47018,Bulharská,,,
,OX - Balíkovna,561380.0,Česká Lípa,47019,Česká,3325.0,,
,OX - Balíkovna,561835.0,Mimoň,47144,Nádražní,2.0,,
,OX - Balíkovna,562092.0,Stráž pod Ralskem,47150,Máchova,5.0,,
,OX - Balíkovna,561495.0,Doksy,47203,U Nádraží,489.0,,
,OX - Balíkovna,569810.0,Hradec Králové,50035,Riegrovo náměstí,914.0,,
,OX - Balíkovna,569810.0,Hradec Králové,50036,Víta Nejedlého,1063.0,,
,OX - Balíkovna,569810.0,Hradec Králové,50037,Pospíšilova,215.0,,
,OX - Balíkovna,569810.0,Hradec Králové,50040,Štefánikova,534.0,,
,OX - Balíkovna,569810.0,Hradec Králové,50049,Víta Nejedlého,1063.0,,
,OX - Balíkovna,569810.0,Hradec Králové,50050,Zamenhofova,1010.0,,
,OX - Balíkovna,548154.0,Světí,50336,,53.0,,
,OX - Balíkovna,571041.0,Třebechovice pod Orebem,50375,Havlíčkova,432.0,,
,OX - Balíkovna,570508.0,Nový Bydžov,50409,Třída Čsl. armády,129.0,,
,OX - Balíkovna,572659.0,Jičín,50604,Dělnická,247.0,,
,OX - Balíkovna,572659.0,Jičín,50616,Šafaříkova,142.0,,
,OX - Balíkovna,572659.0,Jičín,50624,Dělnická,247.0,,
,OX - Balíkovna,573507.0,Stará Paka,50795,Nádražní,165.0,,
,OX - Balíkovna,572926.0,Hořice,50806,Šalounova,636.0,,
,OX - Balíkovna,577626.0,Turnov,51117,U Nádraží,1296.0,,
,OX - Balíkovna,577081.0,Harrachov,51259,,152.0,,
,OX - Balíkovna,576069.0,Rychnov nad Kněžnou,51609,Nádražní,508.0,,
,OX - Balíkovna,576476,Lípa nad Orlicí,51738,,,,
,OX - Balíkovna,576182.0,Častolovice,51759,Masarykova,166.0,,
,OX - Balíkovna,576271.0,Dobruška,51808,Opočenská,71.0,,
