id2,id,accessPointType,name,latitude,longitude,box_type,city_abbr,street,note,slouceny,address,ID,ulice,cislo,psc,mesto
887,4305117,ParcelBox,PBOX PSK Hradiště (Potravin),49.298851888,14.123318611,PBOX,PSK,Hradiště,Potravin,"""49.298851888,14.123318611"",","Hradiště 234, 397 01 Písek-Písek 1, Czechia",1391,Hradiště,234,39701,Písek-Písek 1
855,4302008,ParcelBox,PBOX PSK Nádražní (Senwag),49.303347194,14.14924,PBOX,PSK,Nádražní,Senwag,"""49.303347194,14.14924"",","Nádražní 2143, 397 01 Písek-Písek 1, Czechia",1392,Nádražní,2143,39701,Písek-Písek 1
67,4472508,ParcelBox,PBOX PSK Nádražní (Tesco),49.296470611,14.144325805,PBOX,PSK,Nádražní,Tesco,"""49.296470611,14.144325805"",","Nádražní 2590, 397 01 Písek-Písek 1, Czechia",1393,Nádražní,2590,39701,Písek-Písek 1
398,4543006,ParcelBox,PBOX PSK PRAŽSKÁ (PETROL),49.317388305,14.132364694,PBOX,PSK,PRAŽSKÁ,PETROL,"""49.317388305,14.132364694"",","Pražská 443/59, Pražské Předměstí, 397 01 Písek-Písek 1, Czechia",1394,Pražská,443/59,39701,Písek-Písek 1
1569,4567339,ParcelBox,PBOX PSK Pražská (Somo),49.314851388,14.138666111,PBOX,PSK,Pražská,Somo,"""49.314851388,14.138666111"",","Pražská 348/43, Pražské Předměstí, 397 01 Písek-Písek 1, Czechia",1395,Pražská,348/43,39701,Písek-Písek 1
1570,4567340,ParcelBox,PBOX PSK StanislavaMal (Somo),49.328131694,14.112688111,PBOX,PSK,StanislavaMal,Somo,"""49.328131694,14.112688111"",","Severní průmyslová zóna Písek-Čížovská, Stanislava Maliny 476/3, 397 01 Písek-Písek 1, Czechia",1396,Stanislava Maliny,476/3,39701,Písek-Písek 1
1140,4390325,ParcelBox,PBOX PSK Šobrova (COOP),49.303554694,14.158950805,PBOX,PSK,Šobrova,COOP,"""49.303554694,14.158950805"",","Šobrova 1933/4, Budějovické Předměstí, 397 01 Písek-Písek 1, Czechia",1397,Šobrova,1933/4,39701,Písek-Písek 1
856,4302009,ParcelBox,PBOX PSK Táborská (Ford),49.314655305,14.162343111,PBOX,PSK,Táborská,Ford,"""49.314655305,14.162343111"",","Táborská 2300, Budějovické Předměstí, 397 01 Písek-Písek 1, Czechia",1398,Táborská,2300,39701,Písek-Písek 1
484,4549813,ParcelBox,PBOX PSN Pištín (Jednota),49.045058111,14.335044388,PBOX,PSN,Pištín,Jednota,"""49.045058111,14.335044388"",","Pištín 77, 373 46 Pištín, Czechia",1399,Pištín,77,37346,Pištín
933,4311709,ParcelBox,PBOX PSV Anenská (LIDL),49.470003888,17.09019,PBOX,PSV,Anenská,LIDL,"""49.470003888,17.09019"",","Anenská 4263/25, 796 01 Prostějov-Prostějov 4, Czechia",1400,Anenská,4263/25,79601,Prostějov-Prostějov 4
383,4542825,ParcelBox,PBOX PSV Boh. Šmerala (PFAFF),49.467683305,17.098684194,PBOX,PSV,Boh. Šmerala,PFAFF,"""49.467683305,17.098684194"",","Bohumíra Šmerala 3773, 796 01 Prostějov-Prostějov 1, Czechia",1401,Bohumíra Šmerala,3773,79601,Prostějov-Prostějov 1
1643,4568614,ParcelBox,PBOX PSV Čs. Arm. sboru (Hruška),49.477100611,17.155549694,PBOX,PSV,Čs. Arm. sboru,Hruška,"""49.477100611,17.155549694"",","Čs. armádního sboru 591/47, Vrahovice, 798 11 Prostějov-Prostějov 6, Czechia",1402,Čs. armádního sboru,591/47,79811,Prostějov-Prostějov 6
1451,4561213,ParcelBox,PBOX PSV Fanderlíkova (dům mlá.),49.475760611,17.102975305,PBOX,PSV,Fanderlíkova,dům mlá.,"""49.475760611,17.102975305"",","J. B. Pecky 3246/9, 796 01 Prostějov-Prostějov 1, Czechia",1403,J. B. Pecky,3246/9,79601,Prostějov-Prostějov 1
35,4455312,ParcelBox,PBOX PSV Konečná (Tesco),49.483810611,17.12858,PBOX,PSV,Konečná,Tesco,"""49.483810611,17.12858"",","Konečná 441/25, 796 07 Držovice-Prostějov 7, Czechia",1404,Konečná,441/25,79607,Držovice-Prostějov 7
930,4311412,ParcelBox,PBOX PSV Martinákova (Optimark),49.479095611,17.108549388,PBOX,PSV,Martinákova,Optimark,"""49.479095611,17.108549388"",","Pod Kosířem 2451/42, 796 01 Prostějov-Prostějov 1, Czechia",1405,Pod Kosířem,2451/42,79601,Prostějov-Prostějov 1
953,4327084,ParcelBox,PBOX PSV Vrahovická (Kondáš),49.4766025,17.135623888,PBOX,PSV,Vrahovická,Kondáš,"""49.4766025,17.135623888"",","Vrahovická 720/56B, 798 11 Prostějov-Prostějov 6, Czechia",1406,Vrahovická,720/56B,79811,Prostějov-Prostějov 6
1516,4566294,ParcelBox,PBOX PTD Klimšova (Bekas),49.818892805,18.376821111,PBOX,PTD,Klimšova,Bekas,"""49.818892805,18.376821111"",","Klimšova 829, 735 41 Petřvald-Petřvald u Karviné, Czechia",1407,Klimšova,829,73541,Petřvald-Petřvald u Karviné
378,4542814,ParcelBox,PBOX PTD Ostravská (Šeda),49.829813111,18.387365305,PBOX,PTD,Ostravská,Šeda,"""49.829813111,18.387365305"",","Ostravská 1845, 735 41 Petřvald-Petřvald u Karviné, Czechia",1408,Ostravská,1845,73541,Petřvald-Petřvald u Karviné
1833,4579546,ParcelBox,PBOX PTN Třešňová,49.198157194,14.227666388,PBOX,PTN,Třešňová,chybi,"""49.198157194,14.227666388"",","Třešňová 943, 398 11 Protivín, Czechia",1409,Třešňová,943,39811,Protivín
303,4536739,ParcelBox,PBOX PUK Dol. Marklovice (Marten),49.880400611,18.547523111,PBOX,PUK,Dol. Marklovice,Marten,"""49.880400611,18.547523111"",","Dolní Marklovice 119, 735 72 Petrovice u Karviné, Czechia",1410,Dolní Marklovice,119,73572,Petrovice u Karviné
1629,4568227,ParcelBox,PBOX PUK Petrovi.u Kar. (Škola),49.895896111,18.547736388,PBOX,PUK,Petrovi.u Kar.,Škola,"""49.895896111,18.547736388"",","Stonava 1040, 735 34 Stonava, Czechia",1411,Stonava,1040,73534,Stonava
1628,4568226,ParcelBox,PBOX PUK Závada (Senioři),49.898496388,18.488887805,PBOX,PUK,Závada,Senioři,"""49.898496388,18.488887805"",","Závada 4, 735 72 Petrovice u Karviné, Czechia",1412,Závada,4,73572,Petrovice u Karviné
1179,4402093,ParcelBox,PBOX PVD Březinská (U Coop),49.833470805,18.387728305,PBOX,PVD,Březinská,U Coop,"""49.833470805,18.387728305"",","Březinská 1555, 735 41 Petřvald u Karviné, Czechia",1413,Březinská,1555,73541,Petřvald u Karviné
1480,4563843,ParcelBox,PBOX PZE Pod Hřebenem (Obec),50.157807805,14.576365805,PBOX,PZE,Pod Hřebenem,Obec,"""50.157807805,14.576365805"",","Pod Hřebenem 526/526, 250 73 Přezletice-Jenštejn, Czechia",1414,Pod Hřebenem,526/526,25073,Přezletice-Jenštejn
447,4548306,ParcelBox,PBOX RAK Dukel. hrdinů (NEMORAKO),50.107861694,13.7144275,PBOX,RAK,Dukel. hrdinů,NEMORAKO,"""50.107861694,13.7144275"",","Dukel. hrdinů 2552, 269 01 Rakovník-Rakovník 1, Czechia",1415,Dukel. hrdinů,2552,26901,Rakovník-Rakovník 1
121,4487564,ParcelBox,PBOX RAK Dukel.hrdinů (Centrum),50.105358611,13.724096388,PBOX,RAK,Dukel.hrdinů,Centrum,"""50.105358611,13.724096388"",","Dukel. hrdinů 1805, 269 01 Rakovník-Rakovník II, Czechia",1416,Dukel. hrdinů,1805,26901,Rakovník-Rakovník II
1878,4583961,ParcelBox,PBOX RAK Luženská (Myčka),50.104099388,13.745510805,PBOX,RAK,Luženská,Myčka,"""50.104099388,13.745510805"",","Luženská 2727/2727, 269 01 Rakovník-Rakovník II, Czechia",1417,Luženská,2727/2727,26901,Rakovník-Rakovník II
1185,4402532,ParcelBox,PBOX RAK Luženská (TESCO),50.110245,13.7356025,PBOX,RAK,Luženská,TESCO,"""50.110245,13.7356025"",","Luženská 2725, 269 01 Rakovník-Rakovník 1, Czechia",1418,Luženská,2725,26901,Rakovník-Rakovník 1
902,4307397,ParcelBox,PBOX RAK Plzeňská (Jysk),50.091344694,13.725846111,PBOX,RAK,Plzeňská,Jysk,"""50.091344694,13.725846111"",","Plzeňská 2809, 269 01 Rakovník-Rakovník 1, Czechia",1419,Plzeňská,2809,26901,Rakovník-Rakovník 1
1819,4576834,ParcelBox,PBOX RAK Trojanova (Parkoviš),50.103063111,13.726703611,PBOX,RAK,Trojanova,Parkoviš,"""50.103063111,13.726703611"",","Trojanova 2568, 269 01 Rakovník-Rakovník II, Czechia",1420,Trojanova,2568,26901,Rakovník-Rakovník II
463,4548703,ParcelBox,PBOX RAK Vinohradská (CZECOM),50.103985611,13.742566888,PBOX,RAK,Vinohradská,CZECOM,"""50.103985611,13.742566888"",","Vinohradská 2234, 269 01 Rakovník-Rakovník II, Czechia",1421,Vinohradská,2234,26901,Rakovník-Rakovník II
445,4548304,ParcelBox,PBOX RCY Černokostelecká (Autoškol),49.997210805,14.674676888,PBOX,RCY,Černokostelecká,Autoškol,"""49.997210805,14.674676888"",","Černokostelecká 55a, 251 01 ��íčany-Říčany u Prahy, Czechia",1422,Černokostelecká,55a,25101,Říčany-Říčany u Prahy
79,4474596,ParcelBox,PBOX RCY Černokostelecká (Tesco),50.002940805,14.658352194,PBOX,RCY,Černokostelecká,Tesco,"""50.002940805,14.658352194"",","Černokostelecká 2270/22, 251 01 Říčany-Říčany u Prahy, Czechia",1423,Černokostelecká,2270/22,25101,Říčany-Říčany u Prahy
890,4305358,ParcelBox,PBOX RCY Pod Lihovarem (Plyn),49.997135,14.658551111,PBOX,RCY,Pod Lihovarem,Plyn,"""49.997135,14.658551111"",","Pod Lihovarem 1828/2, 251 01 Říčany u Prahy, Czechia",1424,Pod Lihovarem,1828/2,25101,Říčany u Prahy
406,4544170,ParcelBox,PBOX RDA Havl. náměstí (Veterina),50.034151111,14.23077,PBOX,RDA,Havl. náměstí,Veterina,"""50.034151111,14.23077"",","Havlíčkovo nám. 948/1, 252 19 Rudná-Rudná u Prahy, Czechia",1425,Havlíčkovo nám.,948/1,25219,Rudná-Rudná u Prahy
1502,4565055,ParcelBox,PBOX RDA HořelickéNám. (Rudná),50.026357194,14.224046694,PBOX,RDA,HořelickéNám.,Rudná,"""50.026357194,14.224046694"",","Hořelické nám. 1130, 252 19 Rudná-Rudná u Prahy, Czechia",1426,Hořelické nám.,1130,25219,Rudná-Rudná u Prahy
3314,4570561,ParcelBox,PBOX RDK Rudník (COOP),50.5793675,15.735039694,PBOX,RDK,Rudník,COOP,"""50.5793675,15.735039694"",","Rudník 59, 543 72 Rudník, Czechia",1427,Rudník,59,54372,Rudník
1786,4575227,ParcelBox,PBOX RDN Vykoukových (SOKOL),49.987281111,14.362656111,PBOX,RDN,Vykoukových,SOKOL,"""49.987281111,14.362656111"",","Prvomájová 1181/23, 153 00 Praha-Radotín, Czechia",1428,Prvomájová,1181/23,15300,Praha-Radotín
1585,4567759,ParcelBox,PBOX RDR Radiměř (školka),49.699614388,16.439150805,PBOX,RDR,Radiměř,školka,"""49.699614388,16.439150805"",","Radiměř 440, 569 07 Radiměř, Czechia",1429,Radiměř,440,56907,Radiměř
1844,4579768,ParcelBox,PBOX REC V Humnech (Hruška),49.409804194,16.618911888,PBOX,REC,V Humnech,Hruška,"""49.409804194,16.618911888"",","9. května 291/291, 679 02 Rájec-Jestřebí, Czechia",1430,9. května,291/291,67902,Rájec-Jestřebí
1846,4579908,ParcelBox,PBOX RHY Ratibořské Hory (COOP),49.464170305,14.770195305,PBOX,RHY,Ratibořské Hory,COOP,"""49.464170305,14.770195305"",","Ratibořské Hory 42, 391 42 Ratibořské Hory, Czechia",1431,Ratibořské Hory,42,39142,Ratibořské Hory
723,4272179,ParcelBox,PBOX RJC Sportovní,49.407233111,16.636153611,PBOX,RJC,Sportovní,chybi,"""49.407233111,16.636153611"",","Sportovní 604, 679 02 Rájec-Jestřebí, Czechia",1432,Sportovní,604,67902,Rájec-Jestřebí
832,4300754,ParcelBox,PBOX RKC Klostermannova (Autocent),49.743196388,13.586078111,PBOX,RKC,Klostermannova,Autocent,"""49.743196388,13.586078111"",","Míru 989, 337 01 Rokycany-Rokycany 1, Czechia",1433,Míru,989,33701,Rokycany-Rokycany 1
722,4272162,ParcelBox,PBOX RKC Pivovarská (Merkur),49.740721111,13.604033305,PBOX,RKC,Pivovarská,Merkur,"""49.740721111,13.604033305"",","Pivovarská 14, 337 01 Rokycany-Rokycany 1, Czechia",1434,Pivovarská,14,33701,Rokycany-Rokycany 1
861,4302450,ParcelBox,PBOX RKE Vítězná (MVD),48.925441388,17.159855611,PBOX,RKE,Vítězná,MVD,"""48.925441388,17.159855611"",","Vítězná 1272, 696 02 Ratíškovice, Czechia",1435,Vítězná,1272,69602,Ratíškovice
3441,4579549,ParcelBox,PBOX RMK Náměstí Lužické (Lužan),50.951243111,14.558065305,PBOX,RMK,Náměstí Lužické,Lužan,"""50.951243111,14.558065305"",","Slévačská 1558/46, 408 01 Rumburk, Czechia",1436,Slévačská,1558/46,40801,Rumburk
86,4476193,ParcelBox,PBOX RMK Pražská (Tesco),50.947276305,14.558042305,PBOX,RMK,Pražská,Tesco,"""50.947276305,14.558042305"",","Pražská 1677, 408 01 Rumburk, Czechia",1437,Pražská,1677,40801,Rumburk
1006,4334610,ParcelBox,PBOX RMK V podhájí (HM),50.947326888,14.546248305,PBOX,RMK,V podhájí,HM,"""50.947326888,14.546248305"",","V Podhájí 279/5, 408 01 Rumburk-Rumburk 1, Czechia",1438,V Podhájí,279/5,40801,Rumburk-Rumburk 1
3607,4688369,ParcelBox,PBOX RMV Bartákova (Jednota),49.934209388,17.0,PBOX,RMV,Bartákova,Jednota,"""49.934209388,17.0"",","W2M2+M2 Dolní Studénky, Czechia",1439,W2M2+M2 Dolní Studénky,,79501,Rýmařov
1530,4566970,ParcelBox,PBOX RMV Julia Fučíka (Hruška),49.940637805,17.261366111,PBOX,RMV,Julia Fučíka,Hruška,"""49.940637805,17.261366111"",","J. Fučíka 130/79, 795 01 Rýmařov, Czechia",1440,J. Fučíka,130/79,79501,Rýmařov
1823,4576839,ParcelBox,PBOX RNC V Brance (Školka),50.136248305,13.924799388,PBOX,RNC,V Brance,Školka,"""50.136248305,13.924799388"",","V Brance 344, 270 62 Rynholec, Czechia",1441,V Brance,344,27062,Rynholec
1126,4388141,ParcelBox,PBOX RNK Havlíčkova (OC Kněžn),50.159271388,16.274544388,PBOX,RNK,Havlíčkova,OC Kněžn,"""50.159271388,16.274544388"",","Havlíčkova 1361, 516 01 Rychnov nad Kněžnou, Czechia",1442,Havlíčkova,1361,51601,Rychnov nad Kněžnou
635,4560188,ParcelBox,PBOX RNK Štemberkova (AQUA),50.155091888,16.279863611,PBOX,RNK,Štemberkova,AQUA,"""50.155091888,16.279863611"",","Štemberkova 1094, 516 01 Rychnov nad Kněžnou, Czechia",1443,Štemberkova,1094,51601,Rychnov nad Kněžnou
402,4544161,ParcelBox,PBOX RNK Štemberkova (Tesco),50.155562194,16.276473888,PBOX,RNK,Štemberkova,Tesco,"""50.155562194,16.276473888"",","Štemberkova 1698, 516 01 Rychnov nad Kněžnou, Czechia",1444,Štemberkova,1698,51601,Rychnov nad Kněžnou
570,4556338,ParcelBox,PBOX RNK Zborovská (katastr),50.16342,16.278779694,PBOX,RNK,Zborovská,katastr,"""50.16342,16.278779694"",","Zborovská 17/17, 516 01 Rychnov nad Kněžnou, Czechia",1445,Zborovská,17/17,51601,Rychnov nad Kněžnou
825,4300633,ParcelBox,PBOX RNL 9.května (ČS MLM),50.420598888,14.225871888,PBOX,RNL,9.května,ČS MLM,"""50.420598888,14.225871888"",","9. května 2026, Podlusky, 413 01 Roudnice nad Labem, Czechia",1446,9. května,2026,41301,Roudnice nad Labem
710,4270372,ParcelBox,PBOX RNL Alej 17.listopa (LIDL),50.4228225,14.2465675,PBOX,RNL,Alej 17.listopa,LIDL,"""50.4228225,14.2465675"",","Alej 17. listopadu 2692, 413 01 Roudnice nad Labem, Czechia",1447,Alej 17. listopadu,2692,41301,Roudnice nad Labem
1661,4568776,ParcelBox,PBOX RNL Nám.28. října (BALA),50.4237275,14.267555805,PBOX,RNL,Nám.28. října,BALA,"""50.4237275,14.267555805"",","Nám. 28. října 1693, 413 01 Roudnice nad Labem, Czechia",1448,Nám. 28. října,1693,41301,Roudnice nad Labem
3594,4678366,ParcelBox,PBOX ROT Sídliště (COOP),50.305220305,12.552013305,PBOX,ROT,Sídliště,COOP,"""50.305220305,12.552013305"",","Sídliště 648, 357 01 Rotava-Rotava 1, Czechia",1449,Sídliště,648,35701,Rotava-Rotava 1
1472,4561246,ParcelBox,PBOX RPN Šumperská (Obec),50.014756888,17.0339175,PBOX,RPN,Šumperská,Obec,"""50.014756888,17.0339175"",","Jesenická 543, 788 14 Rapotín, Czechia",1450,Jesenická,543,78814,Rapotín
182,4495320,ParcelBox,PBOX RPR Kulturní (LAZY),49.465634694,18.136788888,PBOX,RPR,Kulturní,LAZY,"""49.465634694,18.136788888"",","Kulturní 1790, 756 61 Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1, Czechia",1451,Kulturní,1790,75661,Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1
441,4547065,ParcelBox,PBOX RPR Slezská,49.464800805,18.148529694,PBOX,RPR,Slezská,chybi,"""49.464800805,18.148529694"",","Slezská 602, 756 61 Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1, Czechia",1452,Slezská,602,75661,Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1
80,4474606,ParcelBox,PBOX RPR Svazarmovská (Urampy),49.465230305,18.127338111,PBOX,RPR,Svazarmovská,Urampy,"""49.465230305,18.127338111"",","Svazarmovská 1682, 756 61 Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1, Czechia",1453,Svazarmovská,1682,75661,Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1
903,4307402,ParcelBox,PBOX RPT Palackého (Šindler),49.600485,13.870061694,PBOX,RPT,Palackého,Šindler,"""49.600485,13.870061694"",","117, Palackého, 262 42 Rožmitál pod Třemšínem, Czechia",1454,Palackého,,26242,Rožmitál pod Třemšínem
3603,4687851,ParcelBox,PBOX RSE Husova (Trafika),49.182059694,16.398950305,PBOX,RSE,Husova,Trafika,"""49.182059694,16.398950305"",","Rosice, Husova, 665 01 Rosice-Rosice u Brna, Czechia",1455,Rosice,,66501,Rosice-Rosice u Brna
838,4301361,ParcelBox,PBOX RSV Sušilovo námě (Enapo),49.204885305,16.883948111,PBOX,RSV,Sušilovo námě,Enapo,"""49.204885305,16.883948111"",","Sušilovo nám. 20/26, 683 01 Rousínov-Rousínov u Vyškova, Czechia",1456,Sušilovo nám.,20/26,68301,Rousínov-Rousínov u Vyškova
1678,4569211,ParcelBox,PBOX RTJ Rataje (Úřad),49.275270305,17.332733611,PBOX,RTJ,Rataje,Úřad,"""49.275270305,17.332733611"",","Rataje 139, 768 12 Rataje, Czechia",1457,Rataje,139,76812,Rataje
789,4297792,ParcelBox,PBOX RTK Na Návsi (Obec),49.894474194,14.298943111,PBOX,RTK,Na Návsi,Obec,"""49.894474194,14.298943111"",","Na Návsi 54, 252 03 Řitka, Czechia",1458,Na Návsi,54,25203,Řitka
1601,4567988,ParcelBox,PBOX RTR Ratiboř (COOP),49.366995,17.909406888,PBOX,RTR,Ratiboř,COOP,"""49.366995,17.909406888"",","Ratiboř 437, 756 21 Ratiboř, Czechia",1459,Ratiboř,437,75621,Ratiboř
664,4262386,ParcelBox,PBOX RUD Masarykova (ŠAFRÁNKA),50.0387225,14.243434194,PBOX,RUD,Masarykova,ŠAFRÁNKA,"""50.0387225,14.243434194"",","Masarykova 1008, 252 19 Rudná-Rudná u Prahy, Czechia",1460,Masarykova,1008,25219,Rudná-Rudná u Prahy
1059,4341194,ParcelBox,PBOX RUP Lidická (Večerka),50.161028111,14.386725611,PBOX,RUP,Lidická,Večerka,"""50.161028111,14.386725611"",","Lidická 1036/1036, 252 63 Roztoky-Roztoky u Prahy, Czechia",1461,Lidická,1036/1036,25263,Roztoky-Roztoky u Prahy
1687,4569871,ParcelBox,PBOX RVD Petřvaldská (Potr.),49.849096111,18.392319194,PBOX,RVD,Petřvaldská,Potr.,"""49.849096111,18.392319194"",","Petřvaldská 888, 735 32 Rychvald, Czechia",1462,Petřvaldská,888,73532,Rychvald
499,4552532,ParcelBox,PBOX RVP nám.Horníků (COOP),50.505981388,16.069527805,PBOX,RVP,nám.Horníků,COOP,"""50.505981388,16.069527805"",","Nám. Horníků 799/799, 542 33 Rtyně v Podkrkonoší, Czechia",1463,Nám. Horníků,799/799,54233,Rtyně v Podkrkonoší
543,4555939,ParcelBox,PBOX RYE Rokytnice (Obec),49.4636275,17.379537805,PBOX,RYE,Rokytnice,Obec,"""49.4636275,17.379537805"",","Rokytnice 218, 751 04 Rokytnice, Czechia",1464,Rokytnice,218,75104,Rokytnice
589,4558644,ParcelBox,PBOX RYE Rokytnice (Potravin),49.066718305,17.916458305,PBOX,RYE,Rokytnice,Potravin,"""49.066718305,17.916458305"",","Rokytnice 167, 763 21 Rokytnice, Czechia",1465,Rokytnice,167,76321,Rokytnice
828,4300640,ParcelBox,PBOX RZN Nerudova (Poezie),49.458921888,18.143202194,PBOX,RZN,Nerudova,Poezie,"""49.458921888,18.143202194"",","Nerudova 160, 756 61 Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1, Czechia",1466,Nerudova,160,75661,Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1
748,4275768,ParcelBox,PBOX SAD Poděbradská (My Wash),50.133110805,14.974279694,PBOX,SAD,Poděbradská,My Wash,"""50.133110805,14.974279694"",","Poděbradská 1105, 289 12 Sadská, Czechia",1467,Poděbradská,1105,28912,Sadská
1624,4568218,ParcelBox,PBOX SAI U Třicátku (COOP),48.901040305,17.707521388,PBOX,SAI,U Třicátku,COOP,"""48.901040305,17.707521388"",","U Třicátku 166, 687 65 Strání, Czechia",1468,U Třicátku,166,68765,Strání
372,4541716,ParcelBox,PBOX SAR Šardice (Hruška),48.961929694,17.034060611,PBOX,SAR,Šardice,Hruška,"""48.961929694,17.034060611"",","Šardice 436, 696 13 Šardice, Czechia",1469,Šardice,436,69613,Šardice
1020,4336752,ParcelBox,PBOX SBC Ledenická (LIDL),48.959730305,14.515855611,PBOX,SBC,Ledenická,LIDL,"""48.959730305,14.515855611"",","Ledenická-St. Pohůrka 1297/1297, 370 06 Srubec-České Budějovice 6, Czechia",1470,Ledenická-St. Pohůrka,1297/1297,37006,Srubec-České Budějovice 6
1655,4568635,ParcelBox,PBOX SBE Stěbořice (OD Tempo),49.937999694,17.808766388,PBOX,SBE,Stěbořice,OD Tempo,"""49.937999694,17.808766388"",","Stěbořice 17, 747 51 Stěbořice, Czechia",1471,Stěbořice,17,74751,Stěbořice
485,4549816,ParcelBox,PBOX SBI Družstevní (Městys),49.081595,14.059409194,PBOX,SBI,Družstevní,Městys,"""49.081595,14.059409194"",","Družstevní 165, 384 26 Strunkovice nad Blanicí, Czechia",1472,Družstevní,165,38426,Strunkovice nad Blanicí
1758,4572833,ParcelBox,PBOX SBL Třebízského (WORKOUT),50.204738305,14.677152805,PBOX,SBL,Třebízského,WORKOUT,"""50.204738305,14.677152805"",","Třebízského 2014, Stará Boleslav, 250 01 Brandýs nad Labem-Stará Boleslav-Brandýs nad Labem-Stará Boleslav 1, Czechia",1473,Třebízského,2014,25001,Brandýs nad Labem-Stará Boleslav-Brandýs nad Labem-Stará Boleslav 1
1491,4563869,ParcelBox,PBOX SBN Na Návsi (OÚ),49.6426025,17.179441888,PBOX,SBN,Na Návsi,OÚ,"""49.6426025,17.179441888"",","Na Návsi 131/2, 783 35 Skrbeň-Horka nad Moravou, Czechia",1474,Na Návsi,131/2,78335,Skrbeň-Horka nad Moravou
272,4532075,ParcelBox,PBOX SCC Strupčice (Knihovna),50.470940805,13.529070805,PBOX,SCC,Strupčice,Knihovna,"""50.470940805,13.529070805"",","Strupčice 300, 431 14 Strupčice, Czechia",1475,Strupčice,300,43114,Strupčice
583,4556354,ParcelBox,PBOX SCL Suchdol (obchod),49.952323111,15.166813111,PBOX,SCL,Suchdol,obchod,"""49.952323111,15.166813111"",","Suchdol 26, 285 02 Suchdol, Czechia",1476,Suchdol,26,28502,Suchdol
164,4493836,ParcelBox,PBOX SDA Sjednocení (Tesco),49.712790277,18.05482925,PBOX,SDA,Sjednocení,Tesco,"""49.712790277,18.05482925"",","Sjednocení 889, 742 13 Studénka-Studénka 3, Czechia",1477,Sjednocení,889,74213,Studénka-Studénka 3
3611,4718457,ParcelBox,PBOX SDN Nám.Sv.J.Nepomu (FLOP),49.184030611,15.286181388,PBOX,SDN,Nám.Sv.J.Nepomu,FLOP,"""49.184030611,15.286181388"",","nám. Sv. J. Nepomuckého 526, 378 56 Studená, Czechia",1478,nám. Sv. J. Nepomuckého,526,37856,Studená
1829,4579207,ParcelBox,PBOX SED Na Potůčku 38 (PLUS),49.657199388,14.423914694,PBOX,SED,Na Potůčku 38,PLUS,"""49.657199388,14.423914694"",","Na Potůčku 38, 264 01 Sedlčany, Czechia",1479,Na Potůčku,38,26401,Sedlčany
718,4271645,ParcelBox,PBOX SED Na Sev.sídlišti (Herold),49.6605525,14.420107194,PBOX,SED,Na Sev.sídlišti,Herold,"""49.6605525,14.420107194"",","Na Severním sídlišti 1071, 264 01 Sedlčany, Czechia",1480,Na Severním sídlišti,1071,26401,Sedlčany
3437,4579211,ParcelBox,PBOX SED Příbramská (OC),49.652889694,14.423711111,PBOX,SED,Příbramská,OC,"""49.652889694,14.423711111"",","Příbramská 1176, 264 01 Sedlčany, Czechia",1481,Příbramská,1176,26401,Sedlčany
3514,4586311,ParcelBox,PBOX SEE Na Broukaláku (Market),49.971613888,14.665290305,PBOX,SEE,Na Broukaláku,Market,"""49.971613888,14.665290305"",","Na Broukaláku 132, 251 01 Světice-Říčany u Prahy, Czechia",1482,Na Broukaláku,132,25101,Světice-Říčany u Prahy
1023,4336770,ParcelBox,PBOX SEV Sídl. Svákov (Kik),49.263735805,14.711405611,PBOX,SEV,Sídl. Svákov,Kik,"""49.263735805,14.711405611"",","Obchodní 878, 392 01 Soběslav, Czechia",1483,Obchodní,878,39201,Soběslav
1849,4579912,ParcelBox,PBOX SEV Tyršova (COOP),49.261301111,14.723226388,PBOX,SEV,Tyršova,COOP,"""49.261301111,14.723226388"",","Tyršova 483/7, 392 01 Soběslav, Czechia",1484,Tyršova,483/7,39201,Soběslav
645,4560570,ParcelBox,PBOX SHC U Parkoviště (Obec),49.926881888,18.270651111,PBOX,SHC,U Parkoviště,Obec,"""49.926881888,18.270651111"",","U Parkoviště 455, 747 15 Šilheřovice, Czechia",1485,U Parkoviště,455,74715,Šilheřovice
498,4552531,ParcelBox,PBOX SHE Hrad. na Písku (Obec),50.082065,15.782200305,PBOX,SHE,Hrad. na Písku,Obec,"""50.082065,15.782200305"",","Hradiště na Písku 23, 533 52 Staré Hradiště-Staré Hradiště u Pardubic, Czechia",1486,Hradiště na Písku,23,53352,Staré Hradiště-Staré Hradiště u Pardubic
1815,4576330,ParcelBox,PBOX SHS Stehelčeves (Billa),50.168083888,14.200512194,PBOX,SHS,Stehelčeves,Billa,"""50.168083888,14.200512194"",","Hlavní 331, 273 42 Stehelčeves, Czechia",1487,Hlavní,331,27342,Stehelčeves
